2024-03-17 22:33:31,625: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:31[0m
2024-03-17 22:33:31,626: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:31,628: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:34,147: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:34[0m
2024-03-17 22:33:34,149: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:34,149: root: INFO: Current backtesting datetime 2021-02-06 09:30:00-05:00
2024-03-17 22:33:34,150: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:34[0m
2024-03-17 22:33:34,150: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:34,152: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:36,265: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:36[0m
2024-03-17 22:33:36,269: root: INFO: Current backtesting datetime 2021-02-06 09:25:00-05:00
2024-03-17 22:33:36,271: root: INFO: Current backtesting datetime 2021-02-06 09:25:00-05:00
2024-03-17 22:33:36,271: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
2024-03-17 22:33:36,274: root: INFO: Current backtesting datetime 2021-02-08 08:30:00-05:00
2024-03-17 22:33:36,275: root: INFO: MyTrader : Executing the before_market_opens lifecycle method
2024-03-17 22:33:36,278: root: INFO: Current backtesting datetime 2021-02-08 09:30:00-05:00
2024-03-17 22:33:36,278: root: INFO: MyTrader : Executing the before_starting_trading lifecycle method
2024-03-17 22:33:36,281: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:36[0m
2024-03-17 22:33:36,281: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:36,284: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:38,097: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:38[0m
2024-03-17 22:33:38,100: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:38,109: root: INFO: Current backtesting datetime 2021-02-09 09:30:00-05:00
2024-03-17 22:33:38,109: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:38[0m
2024-03-17 22:33:38,110: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:38,118: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:40,601: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:40[0m
2024-03-17 22:33:40,603: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:40,604: root: INFO: Current backtesting datetime 2021-02-10 09:30:00-05:00
2024-03-17 22:33:40,607: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:40[0m
2024-03-17 22:33:40,607: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:40,610: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:42,614: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:42[0m
2024-03-17 22:33:42,618: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:42,619: root: INFO: Current backtesting datetime 2021-02-11 09:30:00-05:00
2024-03-17 22:33:42,619: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:42[0m
2024-03-17 22:33:42,619: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:42,622: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:45,403: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:45[0m
2024-03-17 22:33:45,405: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:45,405: root: INFO: Current backtesting datetime 2021-02-12 09:30:00-05:00
2024-03-17 22:33:45,405: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:45[0m
2024-03-17 22:33:45,406: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:45,408: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:48,058: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:48[0m
2024-03-17 22:33:48,064: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:48,064: root: INFO: Current backtesting datetime 2021-02-13 09:30:00-05:00
2024-03-17 22:33:48,065: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:48[0m
2024-03-17 22:33:48,065: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:48,067: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:50,133: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:50[0m
2024-03-17 22:33:50,139: root: INFO: Current backtesting datetime 2021-02-13 09:25:00-05:00
2024-03-17 22:33:50,147: root: INFO: Current backtesting datetime 2021-02-13 09:25:00-05:00
2024-03-17 22:33:50,147: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
2024-03-17 22:33:50,149: root: INFO: Current backtesting datetime 2021-02-16 08:30:00-05:00
2024-03-17 22:33:50,150: root: INFO: MyTrader : Executing the before_market_opens lifecycle method
2024-03-17 22:33:50,152: root: INFO: Current backtesting datetime 2021-02-16 09:30:00-05:00
2024-03-17 22:33:50,152: root: INFO: MyTrader : Executing the before_starting_trading lifecycle method
2024-03-17 22:33:50,154: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:50[0m
2024-03-17 22:33:50,154: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:50,156: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:52,300: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:52[0m
2024-03-17 22:33:52,303: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:52,303: root: INFO: Current backtesting datetime 2021-02-17 09:30:00-05:00
2024-03-17 22:33:52,304: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:52[0m
2024-03-17 22:33:52,305: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:52,308: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:55,143: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:55[0m
2024-03-17 22:33:55,146: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:55,146: root: INFO: Current backtesting datetime 2021-02-18 09:30:00-05:00
2024-03-17 22:33:55,147: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:55[0m
2024-03-17 22:33:55,147: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:55,150: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:58,327: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:33:58[0m
2024-03-17 22:33:58,330: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:33:58,330: root: INFO: Current backtesting datetime 2021-02-19 09:30:00-05:00
2024-03-17 22:33:58,330: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:33:58[0m
2024-03-17 22:33:58,331: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:33:58,333: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:34:00,246: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:34:00[0m
2024-03-17 22:34:00,255: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:34:00,256: root: INFO: Current backtesting datetime 2021-02-20 09:30:00-05:00
2024-03-17 22:34:00,256: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:34:00[0m
2024-03-17 22:34:00,257: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:34:00,266: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:34:02,741: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:34:02[0m
2024-03-17 22:34:02,747: root: INFO: Current backtesting datetime 2021-02-20 09:25:00-05:00
2024-03-17 22:34:02,749: root: INFO: Current backtesting datetime 2021-02-20 09:25:00-05:00
2024-03-17 22:34:02,749: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
