2024-03-17 22:29:05,497: root: INFO: Current backtesting datetime 2021-01-30 09:25:00-05:00
2024-03-17 22:29:05,500: root: INFO: Current backtesting datetime 2021-01-30 09:25:00-05:00
2024-03-17 22:29:05,500: root: INFO: MyTrader : Executing the after_market_closes lifecycle method
2024-03-17 22:29:05,502: root: INFO: Current backtesting datetime 2021-02-01 08:30:00-05:00
2024-03-17 22:29:05,503: root: INFO: MyTrader : Executing the before_market_opens lifecycle method
2024-03-17 22:29:05,505: root: INFO: Current backtesting datetime 2021-02-01 09:30:00-05:00
2024-03-17 22:29:05,505: root: INFO: MyTrader : Executing the before_starting_trading lifecycle method
2024-03-17 22:29:05,507: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:29:05[0m
2024-03-17 22:29:05,508: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:29:05,512: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:29:07,803: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:29:07[0m
2024-03-17 22:29:07,809: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:29:07,809: root: INFO: Current backtesting datetime 2021-02-02 09:30:00-05:00
2024-03-17 22:29:07,809: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:29:07[0m
2024-03-17 22:29:07,810: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:29:07,812: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:29:10,112: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:29:10[0m
2024-03-17 22:29:10,117: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:29:10,118: root: INFO: Current backtesting datetime 2021-02-03 09:30:00-05:00
2024-03-17 22:29:10,119: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:29:10[0m
2024-03-17 22:29:10,119: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:29:10,121: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:29:12,581: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:29:12[0m
2024-03-17 22:29:12,584: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:29:12,584: root: INFO: Current backtesting datetime 2021-02-04 09:30:00-05:00
2024-03-17 22:29:12,584: root: INFO: [34mMyTrader : Executing the on_trading_iteration lifecycle method at 2024-03-17 22:29:12[0m
2024-03-17 22:29:12,585: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:29:12,587: root: WARNING: quote is not implemented for YahooData, but USD was passed as the quote
2024-03-17 22:29:17,378: root: INFO: [34mMyTrader : Trading iteration ended at 2024-03-17 22:29:17[0m
2024-03-17 22:29:17,380: root: INFO: MyTrader : [34mSleeping for 86400 seconds[0m
2024-03-17 22:29:17,381: root: INFO: Current backtesting datetime 2021-02-05 09:30:00-05:00
